date,time,stock,category,newhigh_type,change_pct,trading_value,market_cap,current_price,investment_point,recent_results,source,detail_url,collected_at
2026-06-05,,유진테크,반도체/소부장,역사적,+0.8,733억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,신한지주,금융/지주/밸류업,역사적,+7.4,"3,042억",51.0조,"107,500원",홍콩 ELS 과징금 경감으로 인한 은행주 강세. / 코스피 급락 속 방어주로서의 매력 부각.,"2026.1Q -/ 21,417억/ 15,404억(E) / 2025.4Q 158,271억/ 11,103억/ 5,380억 / 2025.3Q 95,148억/ 19,546억/ 14,522억 / 2025.2Q 232,240억/ 20,143억/ 15,772억 / 2025.1Q 161,160억/ 19,442억/ 19,442억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,현대백화점,금융/지주/밸류업,52주,+4.8,581억,3.2조,"146,500원",백화점 업종의 강세와 함께 증시 활황 수혜 기대감. / 밸류에이션 디스카운트 해소 국면 진입 전망.,"2026.2Q 10,375억/ 755억/ 467억(E) / 2026.1Q 9,501억/ 988억/ 649억 / 2025.4Q 10,417억/ 1,059억/ -489억 / 2025.3Q 10,103억/ 727억/ 477억 / 2025.2Q 10,803억/ 869억/ 869억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,KB금융,금융/지주/밸류업,역사적,+4.5,"5,034억",64.0조,"171,600원",코스피 급락 속에서 은행주가 방어주로 부각되며 강세를 보인 점이 주요 요인. / 홍콩 H지수 ELS 과징금 감경으로 인한 불확실성 해소 호재.,"2026.1Q -/ 24,574억/ 18,026억(E) / 2025.4Q 224,189억/ 17,567억/ 7,388억 / 2025.3Q 149,661억/ 23,350억/ 16,552억 / 2025.2Q 241,229억/ 21,330억/ 17,476억 / 2025.1Q 197,228억/ 22,930억/ 22,930억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,롯데쇼핑,금융/지주/밸류업,52주,+0.6,453억,4.9조,"173,000원",백화점과 해외 사업의 강세로 인한 실적 개선 기대감. / 하반기 대형마트 반사이익 본격화 전망.,"2026.2Q 34,397억/ 1,014억/ 289억(E) / 2026.1Q 35,816억/ 2,529억/ 1,439억 / 2025.4Q 35,218억/ 2,277억/ 1,145억 / 2025.3Q 34,101억/ 1,305억/ -487억 / 2025.2Q 33,497억/ 406억/ 406억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,로보스타,로봇,역사적,+6.4,"6,271억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,미래에셋생명,로봇,역사적 신고가 신규 돌파,-4.2,"1,586억",2.5조,"18,590원",AI 투자 확대와 변액보험 투트랙 전략 강화로 인한 성장 기대감. / 대규모 자사주 소각을 통한 주주가치 제고 호재.,"2025.4Q 12,378억/ 283억/ 55억 / 2025.3Q 12,549억/ 618억/ 498억 / 2025.2Q 16,181억/ 650억/ 507억 / 2025.1Q 10,776억/ 394억/ 394억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,크레오에스지,로봇,52주 신고가 돌파 이어감,+6.4,25억,"1,526억","7,820원",질병청 차세대 마버그열 백신 개발 과제 참여로 인한 차세대 팬데믹 대응 기대감. / 우리은행 중장기 IT인프라 최적화 수주로 인한 매출 확대 기대.,2026.1Q 26억/ -8억/ -19억 / 2025.4Q 32억/ -19억/ -21억 / 2025.3Q 29억/ -9억/ -9억 / 2025.2Q 27억/ -15억/ -15억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-05,,팸텍,로봇,52주 신고가 신규 돌파,-11.7,806억,615억,"2,085원",웨이퍼 로봇 전문기업 티아이에스 인수 소식에 따른 기대감. / 산업용 로봇 분야에서의 경쟁력 강화 전망.,2026.1Q 51억/ -30억/ -28억 / 2025.4Q 227억/ 18억/ 6억 / 2025.3Q 77억/ -6억/ -5억 / 2025.2Q 53억/ -20억/ -20억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-05,reparsed-local-2026-07-18
2026-06-08,,NAVER,로봇,52주,+9.2,2.8조,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,미래에셋생명,금융/지주/밸류업,역사적,+13.0,982억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,현대백화점,금융/지주/밸류업,52주,+1.4,437억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,SK네트웍스,금융/지주/밸류업,역사적 신고가 돌파 이어감,+30.0,"7,466억",2.8조,"14,170원",SK와 엔비디아의 AI 풀스택 협력 기대감에 따른 주목. / 최태원과 젠슨 황의 회동을 통한 AI 협력 강화 기대감.,"2026.2Q 15,721억/ 254억/ 109억(E) / 2026.1Q 17,434억/ 334억/ 427억 / 2025.4Q 16,195억/ 44억/ 101억 / 2025.3Q 19,726억/ 224억/ 191억 / 2025.2Q 15,163억/ 430억/ 430억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,크레오에스지,금융/지주/밸류업,52주 신고가 돌파 이어감,+26.5,107억,"1,931억","9,890원",질병청의 차세대 마버그열 백신 개발 과제 참여로 인한 기대감. / 금융 시스템 혁신 주역으로서의 지속적인 사업 확장 전망.,2026.1Q 26억/ -8억/ -19억 / 2025.4Q 32억/ -19억/ -21억 / 2025.3Q 29억/ -9억/ -9억 / 2025.2Q 27억/ -15억/ -15억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-08,reparsed-local-2026-07-18
2026-06-08,,화신정공,금융/지주/밸류업,52주 신고가 돌파 이어감,+29.9,60억,920억,"2,625원",보스턴다이나믹스 방문 소식에 따른 협력 가능성 부각. / '아틀라스 공급망' 기대감으로 인한 시장 관심 증대.,"2026.1Q 1,213억/ 122억/ 101억 / 2025.4Q 1,045억/ 42억/ 35억 / 2025.3Q 876억/ 3억/ 5억 / 2025.2Q 985억/ 54억/ 54억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-08,reparsed-local-2026-07-18
2026-06-09,,브이엠,반도체/소부장,역사적,+27.0,905억,1.9조,"76,600원",SK하이닉스와의 3세대 식각 장비 공동개발 추진에 따른 기술력 강화 기대감. / DRAM 투자 회복에 따른 식각 장비 수요 증가로 인한 매출 확대 전망.,2026.2Q 921억/ 301억/ 232억(E) / 2026.1Q 889억/ 301억/ 256억 / 2025.4Q 508억/ 93억/ 112억 / 2025.3Q 364억/ 90억/ 113억 / 2025.2Q 392억/ 44억/ 44억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,싸이맥스,반도체/소부장,역사적,+24.7,447억,"4,747억","43,450원",삼성전자에 HBM 이송 ATM 로봇 공급 개시로 인한 반도체 장비 수주 호재 / 반도체 이동 로봇 기반 자동화 사업 확대로 인한 성장 기대감,2026.1Q 405억/ 47억/ 40억 / 2025.4Q 291억/ 23억/ -4억 / 2025.3Q 412억/ 62억/ 42억 / 2025.2Q 483억/ 74억/ 74억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,피에스케이,반도체/소부장,역사적,+24.3,"1,535억",4.0조,"138,200원",반도체 투자 확대에 따른 장비 수요 증가 기대감. / 주요 증권사들의 긍정적 조언과 목표주가 상향 전망.,"2026.2Q 1,601억/ 445억/ 369억(E) / 2026.1Q 1,566억/ 472억/ 410억 / 2025.4Q 1,427억/ 219억/ 194억 / 2025.3Q 1,041억/ 234억/ 206억 / 2025.2Q 1,085억/ 206억/ 206억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,테스,반도체/소부장,역사적,+22.7,"1,560억",3.1조,"161,400원",반도체 장비 테마 상승세에 따른 긍정적 수급 영향. / 주요 고객사와의 협력 강화 및 장비 수요 증가 기대감.,"2026.2Q 1,080억/ 258억/ 248억(E) / 2026.1Q 972억/ 222억/ 246억 / 2025.4Q 1,170억/ 128억/ 101억 / 2025.3Q 676억/ 84억/ 121억 / 2025.2Q 821억/ 204억/ 204억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,에이팩트,반도체/소부장,역사적,+19.8,352억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,코리아써키트,반도체/소부장,역사적,+13.9,521억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,엘티씨,반도체/소부장,역사적,+12.8,309억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,한켐,반도체/소부장,52주,+9.7,805억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,코미코,반도체/소부장,역사적,+5.1,201억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,미래에셋생명,금융/지주/밸류업,역사적 / 52주 최대거래,+15.0,"1,751억",,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,현대백화점,금융/지주/밸류업,역사적,+12.2,607억,3.6조,"166,800원",본업의 모멘텀 가속화와 면세점 개선 기대감. / 소비 증가 기대감에 따른 백화점 부문 강세.,"2026.2Q 10,387억/ 762억/ 469억(E) / 2026.1Q 9,501억/ 988억/ 649억 / 2025.4Q 10,417억/ 1,059억/ -489억 / 2025.3Q 10,103억/ 727억/ 477억 / 2025.2Q 10,803억/ 869억/ 869억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,롯데쇼핑,금융/지주/밸류업,52주,+8.5,510억,5.1조,"181,900원",백화점 실적 개선 기대감이 증가하며 긍정적 전망이 주가 상승 동력으로 작용. / 증권가의 낙관적인 백화점 전망이 투자자들에게 긍정적인 신호로 작용한 결과.,"2026.2Q 34,256억/ 1,021억/ 284억(E) / 2026.1Q 35,816억/ 2,529억/ 1,439억 / 2025.4Q 35,218억/ 2,277억/ 1,145억 / 2025.3Q 34,101억/ 1,305억/ -487억 / 2025.2Q 33,497억/ 406억/ 406억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,대원강업,자동차/부품,52주 / 52주 최대거래,+29.9,239억,"3,720억","6,000원",수소에너지 테마 상승세에 따른 기대감. / VI 발동에 의한 투자자 관심 증가.,"2026.1Q 4,328억/ 233억/ 350억 / 2025.4Q 4,054억/ 154억/ 259억 / 2025.3Q 3,900억/ -34억/ -37억 / 2025.2Q 4,217억/ 166억/ 166억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,아이로보틱스,자동차/부품,52주 신고가 다시 돌파,-5.4,"1,725억","1,582억","4,040원",중국 SLING과의 기술 협력으로 로봇 감속기 사업 확장 기대감. / 산업용 보호필름의 안정적 공급을 통한 시장 점유율 확대 전망.,2026.1Q 102억/ -1억/ 4억 / 2025.4Q 89억/ 3억/ 14억 / 2025.3Q 89억/ 1억/ 3억 / 2025.2Q 102억/ 1억/ 1억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-09,,화신정공,자동차/부품,52주 신고가 돌파 이어감,+29.9,232억,"1,195억","3,410원",보스턴다이나믹스의 '아틀라스' 공급망에 편입될 가능성에 대한 기대감. / 현대차와의 협력 전망에 따른 긍정적 반응.,"2026.1Q 1,213억/ 122억/ 101억 / 2025.4Q 1,045억/ 42억/ 35억 / 2025.3Q 876억/ 3억/ 5억 / 2025.2Q 985억/ 54억/ 54억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-09,reparsed-local-2026-07-18
2026-06-10,,피에스케이홀딩스,반도체/소부장,역사적,+11.0,"1,021억",3.0조,"138,700원",AI HBM.CoWoS 투자 확대에 따른 구조적 수혜 기대감 / 목표주가 상향 및 후공정 장비 Top-pick 유지 전망,2026.2Q 519억/ 181억/ 213억(E) / 2026.1Q 280억/ 92억/ 201억 / 2025.4Q 514억/ 142억/ 198억 / 2025.3Q 906억/ 412억/ 389억 / 2025.2Q 347억/ 84억/ 84억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,테스,반도체/소부장,역사적,+7.4,"1,762억",3.4조,"173,400원",HBM4 수율 향상에 필수적인 BSD 장비 수주 기대감. / 반도체 장비 수요 증가에 따른 성장 모멘텀 강화.,"2026.2Q 1,096억/ 255억/ 246억(E) / 2026.1Q 972억/ 222억/ 246억 / 2025.4Q 1,170억/ 128억/ 101억 / 2025.3Q 676억/ 84억/ 121억 / 2025.2Q 821억/ 204억/ 204억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,코미코,반도체/소부장,역사적,+6.9,333억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,피에스케이,반도체/소부장,역사적,+5.5,"1,953억",4.2조,"145,800원",DRAM/HBM 미세화에 따른 일감 증가로 스트립/세정 장비 수요 확대 전망. / 1Q26 실적 컨센서스 대폭 상회로 인한 성장 기대감.,"2026.2Q 1,619억/ 436억/ 379억(E) / 2026.1Q 1,566억/ 472억/ 410억 / 2025.4Q 1,427억/ 219억/ 194억 / 2025.3Q 1,041억/ 234억/ 206억 / 2025.2Q 1,085억/ 206억/ 206억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,브이엠,반도체/소부장,역사적,+5.5,988억,2.0조,"80,800원",DRAM 투자 회복과 선단 식각 국산화로 인한 증설 사이클 수혜 기대감. / SK하이닉스와의 '3세대 식각 장비' 공동개발 추진.,2026.2Q 907억/ 298억/ 228억(E) / 2026.1Q 889억/ 301억/ 256억 / 2025.4Q 508억/ 93억/ 112억 / 2025.3Q 364억/ 90억/ 113억 / 2025.2Q 392억/ 44억/ 44억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,유진테크,반도체/소부장,역사적,+5.1,638억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,후성,저탄소,52주 / 52주 최대거래,+20.1,"5,142억",1.7조,"16,240원",반도체 특수가스 수요 증가와 공급망 재편에 따른 시장 기대감 / 외국인 및 기관의 매수세 강화에 따른 긍정적 투자심리,"2026.2Q 1,493억/ 152억/ 166억(E) / 2026.1Q 1,414억/ 93억/ -72억 / 2025.4Q 1,193억/ 48억/ 126억 / 2025.3Q 1,210억/ 58억/ 144억 / 2025.2Q 1,242억/ 148억/ 148억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,화신정공,로봇,역사적,+29.9,948억,"1,553억","4,430원",보스턴다이나믹스와의 협력 가능성에 따른 기대감. / 현대차 아틀라스 공급망 편입 가능성에 대한 긍정적 전망.,"2026.1Q 1,213억/ 122억/ 101억 / 2025.4Q 1,045억/ 42억/ 35억 / 2025.3Q 876억/ 3억/ 5억 / 2025.2Q 985억/ 54억/ 54억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,롯데쇼핑,로봇,52주 신고가 돌파 이어감,+7.5,446억,5.5조,"195,500원",외국인 매출 증가 효과로 백화점 실적 성장 기대감. / 증시 호황에 따른 백화점 테마 상승세 영향.,"2026.2Q 35,172억/ 1,034억/ 289억(E) / 2026.1Q 35,816억/ 2,529억/ 1,439억 / 2025.4Q 35,218억/ 2,277억/ 1,145억 / 2025.3Q 34,101억/ 1,305억/ -487억 / 2025.2Q 33,497억/ 406억/ 406억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,F&F,로봇,52주 신고가 다시 돌파,+5.9,137억,3.0조,"79,000원",외국인 관광객 유입 증가로 인한 국내 매장 매출 성장 기대감. / 테일러메이드 매각 및 인수 관련 전략적 선택지 마련에 따른 긍정적 전망.,"2026.2Q 4,086억/ 965억/ 658억(E) / 2026.1Q 5,609억/ 1,535억/ 1,976억 / 2025.4Q 5,753억/ 1,329억/ 1,548억 / 2025.3Q 4,743억/ 1,280억/ 1,007억 / 2025.2Q 3,789억/ 840억/ 840억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,라이콤,로봇,역사적 신고가 신규 돌파,-6.8,650억,"2,167억","7,080원",AI 데이터센터 수주 급증과 방산용 레이저 사업 본격화에 따른 성장 기대감. / 방산 레이저 독점 지위 강화와 글로벌 시장 확장 전망.,2026.1Q 27억/ -9억/ -7억 / 2025.4Q 81억/ 22억/ 15억 / 2025.3Q 33억/ -3억/ -3억 / 2025.2Q 25억/ -11억/ -11억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-10,,한일철강,로봇,52주 신고가 신규 돌파,+3.4,51억,"1,567억","5,870원",철강 산업 내 수요 증가에 따른 긍정적 전망 / 최근 외국인 대량 순매수에 따른 투자자 관심 집중,2026.1Q 619억/ 5억/ -16억 / 2025.4Q 457억/ 0억/ -12억 / 2025.3Q 508억/ 14억/ -9억 / 2025.2Q 501억/ 15억/ 15억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-10,reparsed-local-2026-07-18
2026-06-11,,코미코,반도체/소부장,역사적,+30.0,810억,1.5조,"139,200원",본업 회복과 미코세라믹스가 이끄는 재평가로 반도체 부품 솔루션 기업으로의 입지 강화 기대감. / 유럽 시장 대응을 위한 체코 법인 설립 및 TSMC 독일 합작법인 ESMC 대응 전략 호재.,"2026.2Q 1,716억/ 334억/ -(E) / 2026.1Q 1,571억/ 204억/ 172억 / 2025.4Q 1,641억/ 237억/ 205억 / 2025.3Q 1,591억/ 258억/ 146억 / 2025.2Q 1,460억/ 302억/ 302억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,티에스이,반도체/소부장,역사적,+25.3,765억,2.9조,"260,000원",LED장비 테마 상승세에 따른 투자자 관심 증가. / HBM 프로브카드 공급 본격화로 인한 반도체 장비 사업 성장 기대감.,"2026.2Q 1,320억/ 364억/ -(E) / 2026.1Q 1,507억/ 420억/ 400억 / 2025.4Q 1,239억/ 198억/ 219억 / 2025.3Q 1,044억/ 115억/ 118억 / 2025.2Q 1,176억/ 148억/ 148억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,주성엔지니어링,반도체/소부장,역사적,+23.4,1.7조,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,코리아써키트,반도체/소부장,역사적,+20.3,923억,3.3조,"139,200원",SoCAMM 테마 상승세로 인한 주목. / 메모리 모듈 PCB 수요 강세에 따른 기대감.,"2026.2Q 4,253억/ 327억/ 261억(E) / 2026.1Q 4,199억/ 264억/ 301억 / 2025.4Q 4,481억/ 361억/ 383억 / 2025.3Q 3,757억/ 133억/ 136억 / 2025.2Q 3,313억/ 62억/ 62억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,타이거일렉,반도체/소부장,역사적,+18.1,176억,"4,704억","74,500원",디에이피-PCB 테마 상승세에 따른 투자자 관심 증가. / 고다층·고밀도 PCB 기술력으로 반도체 검사 시장에서의 경쟁력 부각.,2026.2Q 296억/ 50억/ 47억(E) / 2026.1Q 268억/ 35억/ 28억 / 2025.4Q 241억/ 23억/ 19억 / 2025.3Q 204억/ 10억/ 13억 / 2025.2Q 192억/ 29억/ 29억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,엘티씨,반도체/소부장,역사적,+15.4,401억,"6,106억","57,800원",고객사 Fab 증설과 NAND 300단 비중 확대에 따른 성장 기대감. / 고체산화물 연료전지(SOFC) 테마 상승세에 따른 수혜 전망.,"2026.2Q 1,307억/ 222억/ -(E) / 2026.1Q 988억/ 181억/ 171억 / 2025.4Q 1,052억/ 71억/ 61억 / 2025.3Q 679억/ 82억/ 45억 / 2025.2Q 613억/ 49억/ 49억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,유진테크,반도체/소부장,역사적,+15.1,"1,229억",4.1조,"178,300원",반도체 소부장 투자심리 개선에 따른 매수세 집중. / 자기주식 매입으로 인한 주가 부양 효과.,"2026.2Q 1,219억/ 245억/ -(E) / 2026.1Q 1,019억/ 188억/ 228억 / 2025.4Q 999억/ 175억/ 169억 / 2025.3Q 623억/ 52억/ 86억 / 2025.2Q 1,049억/ 197억/ 197억",sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,인텍플러스,반도체/소부장,52주,+13.6,270억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,기가비스,반도체/소부장,역사적,+12.8,377억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,에이팩트,반도체/소부장,역사적,+11.3,186억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,싸이맥스,반도체/소부장,역사적,+6.5,214억,,,,,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
2026-06-11,,브이엠,반도체/소부장,역사적,+5.3,"1,634억",2.1조,"85,100원",DRAM 투자 회복과 SK하이닉스의 3세대 식각 장비 공동개발 추진으로 인한 성장 기대감. / 반도체 고객사 증설과 HBM 장비 공급 확대에 따른 실적 개선 전망.,2026.2Q 919억/ 298억/ 235억(E) / 2026.1Q 889억/ 301억/ 256억 / 2025.4Q 508억/ 93억/ 112억 / 2025.3Q 364억/ 90억/ 113억 / 2025.2Q 392억/ 44억/ 44억,sin,https://www.awakeplus.co.kr/board/sin/2026-06-11,reparsed-local-2026-07-18
